text,label
"Pinocchio's revenge is not a good movie. Nor is it terrible.<br /><br />The acting was wooden at least on Pinocchio's part.The puppet had all of 2 expressions.As did most of the actors,except strangely enough...the secondary characters...most of them were enjoyable over the top.<br /><br />The special effects in this are pretty ""B"" and as I said earlier the puppet really blew.<br /><br />The 2 best scenes in the movie are the knife through the hand...looked pretty good,i think they spent about a 1/3 of the budget on that...and the shower scene...WOW...I think they must have spent the other 2/3rds of the budget on talking the actress who did that scene to do it.Outstanding.<br /><br />Seriously this is a slightly below average ""b"" horror puppet movie...rent Chucky if you have a urge to see puppets kill.<br /><br />The story had a few interesting idea's, enough to keep me watching it to the end.",0
"It couldn't have come out at a worse time--just as the nation was entering the Reagan years, the boom-boom 80s, the time of no regrets, no concerns. It got no word of mouth, and opened poorly. The studio ditched it. But Hair is possibly the best musical ever made--with Forman directing and Tharpe choreographing, it's a startlingly beautiful, well-acted, well-written triumph that few people remember. The casting is perfect, the musical numbers unforgettable, and even the downer of an ending doesn't diminish the film's indomitable spirit.<br /><br />If you haven't see this movie, you haven't seen the best musical of all time. Seriously.",1
"I just finished watching Dog Watch. I thought parts of the movie were hokey with more than a few implausibilities. The acting wasn't too bad and the plot wasn't bad. BUT, as the saying goes, the devil was in the details.<br /><br />Some examples:<br /><br />1) The bleed-through on Charlie Falon's (Sam Elliott) bandage was shown to be coming from the back of his hand while it was his knuckles that were bleeding.<br /><br />2) Would a detective dispose of his murder victim from a very well-lighted area? This seemed very silly to me.<br /><br />I am not unusually picky about a movie but, in my humble opinion, this one is definitely NOT recommended by me.",0
"This is a clever episode of TWILIGHT ZONE that was comic rather than strange or tragic. Buster Keaton is Woodrow Mulligan, a janitor from 1890 America, works in a laboratory. He is constantly griping about the life problems around him: meat is too expensive (it's like $1.00 / lb. Unheard of!). He is always yelling after crazy speeders (on bicycles - autos haven't appeared yet). Griping to the end, he sees a helmet like device by a scientist, and puts it on and tries it. Suddenly he is in modern America. The beginning was a seven minute silent film. Now it is all noise, all talking, all beeping, all blowing. Keaton is here only a few minutes when he realizes that the world has changed and not for the better. He runs into Stanley Adams, a Professor Rollo, who realizes that Mulligan is from c. 1890 (he mentions President Cleveland). Rollo has always wanted to live in that charming, quiet age. He helps Mulligan get the helmet repaired, and they go back in time. Rollo gets bored after awhile, due to the lack of scientific equipment that he can use. Mulligan puts the helmet on him and sends him into the future. But now Woodrow is fully content with the quiet, simple age he lives in. He has found contentment.<br /><br />In his last fifteen years Buster Keaton was frequently on television (many times for Allan Funt on CANDID CAMERA, where he could help set up sight gag tricks on the public). He did make a few films as well (most notably A FUNNY THING HAPPENED ON THE WAY TO THE FORUM and THE RAILRODDER). But he occasionally popped up in television plays and episodes. He is in his element here, presumably advising the director (old comedy film director Norman McLeod - he directed the Marx Brothers in HORSE FEATHERS) on the tricks he could do. Watch how Stanley Adams and he time Adams picking him up when he is snatching a pair of trousers he needs. In terms of timing it reminds one of gags he did in the 20s in films like SHERLOCK JR. The episode does show Keaton in fine fettle for a man in his sixties.<br /><br />The appearances of Jesse White (here as a repairman, of all things) is always welcome. But look a bit at ""Professor Rollo"". Stanley Adams was a well known figure in movies and television from the 1950s onward to his tragic suicide in 1977. Plump, with unkempt appearance, and heavy, booming voice, his best known dramatic role was as the wrestling promoter in the film version of REQUIEM FOR A HEAVYWEIGHT (he wants Anthony Quinn to be a wrestler wearing a costume as an Indian). His best known television appearance was as the space trader who introduces the crew of the Starship Enterprise in STAR TREK to those furry, fertile little creatures ""Tribbles"" (as in ""The Trouble With""). Adams was always worth watching (like Jesse White, and certainly like Keaton), enhancing most of the productions he appeared in. I have never understood his suicide, but it was a sad end to a first rate character performer.",1
"Listening to the director's commentary confirmed what I had suspected whilst watching the film: this is a movie made by a guy who wants to play at making a movie. The plot is the kind of thing that deluded teenagers churn out when they're going through that ""I could write a book/screenplay/award winning sitcom"" phase. There's a germ of an interesting idea buried in there (probably because its a sequel to some-one else's movie), but it is totally buried under an underwritten, badly executed and laughably un-thought-out script.<br /><br />The lines are dire, and the performances are un-engaging, though again, I'm inclined to blame the director. He does not appear to have consulted the actors at all about what is required, rather plonked the script in their hands, pointed the camera at them and told them to get on with it. Who knows, with a little coaching, these actors could have acquitted themselves better (say what you like about musicians in movies, Jon Bon Jovi was excellent in Row Your Boat and more than acceptable in The Leading Man).<br /><br />As it stands, the cast have no chemistry whatsoever. A beautiful opportunity to use the classic sex and vampirism parallel is passed up when, in order to infect Bon Jovi's character with vampire blood from his ailing co-hunter, he is given a transfusion. She should have bitten him. Mind you, they should have looked vaguely interested in each other throughout the rest of the film too. The only real moment of sexual tension, between the two female leads, is by the directors own admittance accidental. He had originally intended to use this silent sequence as an excuse for more pointless plot exposition - so, I suppose the finished product could have conceivably been worse. But not a lot.<br /><br />Frankly, as movies go, this is badly plotted, silly and forgettable. Even as trashy movies go it's not sexy enough or gory enough to be entertaining. It could have been a fun and bloody little romp, but the director has left with more of a comedy, for all the wrong reasons.",0
"It seems incredible that the same decade which brought Star Wars to the silvery screen disgorged such unutterable tripe as this and many other 'adventure' movies. I am reminded of the similarly lavish, but equally wretched 'Ashanti' outlined elsewhere.<br /><br />Whatever motivated A-list actors to sign-on for such wastes of celluloid is frankly beyond this writer. They must have been very, very desperate. To be perfectly candid, Roger Moore's appearance in any movie is the kiss of death. Although extremely handsome in his youth, his entire acting career has been predicated upon an ability to raise one eyebrow. Every emotion from A to B is conveyed by this simple stratagem. His were the dog-days of James Bond. Lee Marvin on the other hand has featured in some very worthy outings, perhaps most memorably 'Paint Your Wagon' and 'The Dirty Dozen'. He has a comic streak, but he is much better when he plays it straight.<br /><br />The excellent Ian Holm is a throwaway, hardly recognisable blacked-up as a mute African. Everyone else just turned up for their pay-cheques.<br /><br />The only plausible and watchable element is the German cruiser. It looks like a very large model. But it is believably massive and appears authentic - as do its crew. The rest isn't even hokum. The childish comedy jars with the brutality and violence in a story that meanders clumsily about, as if the script itself had had too many whiffs of Lee Marvin's gin. Here is a director who simply doesn't know where he's going. There are hints of 'The African Queen', a snatch from 'The Pride & The Passion', 'Gold', and one or two other rip-offs from movies who's titles don't come readily to mind.<br /><br />Strangely, I have seen it 3 times, each occasion it has been shown on television when I have been laid low with a cold or the flu. Perhaps that is influencing my judgement - but not much.<br /><br />Compare it with any Indiana Jones movie and you will see what I mean.<br /><br />I have given it two stars; one for the battleship and the other because it finally comes to an end, though heaven knows it takes long enough to do that.<br /><br />Time for another Lemsip, I think.",0
"Ok, so I saw this movie at this year's Sundance, and I was sorely unimpressed. It took a good fifteen minutes of footage before there was an edit or a line of dialogue that made any sense, and it took another 30 minutes before the ham-fisted script gave way to a working plot that wasn't contingent on a close-up of Ryan Gosling's smile or contrived moralizing. After the first 45 minutes however, the script blossomed into a watch-able albeit not completely entertaining or thought-provoking. The highlights certainly include both Gosling and Morse's acting, Gosling being an up-and-coming star, and Morse being an extremely well-established character actor with a good feel for disparate emotions. As a sidenote, after the screening I was talking a little smack about the movie to some of my friends when David Morse walked right behind me--He looks like the nicest guy in the world, but he's a solid 6'2"" and probably outweighs me by 50 pounds. I removed my foot from my mouth and promptly changed the subject.",0
"If there were two parts that the physically towering, ugly-charismatic actor Gérard Depardieu was born, as a Frenchman, to play, it must surely have been Cyrano de Bergerac and the orator Georges Danton. Here he dominates the film both through the breadth of his shoulders and the power of his voice; his charisma carries the part despite the fact that it is made clear that the character has as much blood on his hands as any of the rest of them. Danton feasts while the people of Paris starve... but he is the one man who can challenge the tyranny imposed by the dreaded Committee of Public Safety in the name of 'freedom', and he is presented as the hero of the film -- despite the fact that the source play practically idolises his opponent Robespierre!<br /><br />For those who know the characters from history, there is interest to be had in identifying the minor parts: the frog-faced Tallien, Couthon the cripple, Fouquier-Tinville the tribunal's prosecutor, the dashing fop St-Just, the epic painter David. But the script cuts little slack in this respect; names are often late in coming if minor characters are identified at all, and there is no Hollywood-style 'info-dump' to make sure that the audience can place events in their historical context. The film takes it for granted that you know what has gone before, and what will happen after -- sometimes it takes too much for granted, as when it relies on a close knowledge of dates to provide the sting to its tail in the fact that Robespierre followed Danton shortly to the scaffold.<br /><br />Considered as a film, it's not entirely satisfactory in that it ebbs away towards the end. The structure of the story leads up to some great confrontation between the protagonists in the courtroom or some dramatic climax to the trial, which, thanks to history, never actually happens. Things just fizzle out: there is no revolt, there is no overthrow of tyranny, there is no assumption of power by the victor, there is no triumph on either side. It may be historically accurate, but it's not entirely satisfying as the outcome of a screen scenario -- it seems an odd place to stop. As others have commented, it might have been more logical to take events up to the end of the Terror and show in apposition the fall of Robespierre.",1
"Oz was a fantastic show, as long as frequent male nudity doesn't turn you off. There was WAY too much frontal male nudity in this show, more than any other show you'd see on a porn channel. Minus that, it was the best show on TV, and a previous commenter said ""better than Prime Suspect"". Prime Suspect is Tom and Jerry vs The Simpsons. No contest. If you have DirecTv they are now re-running it from the start on Channel 101, they're at Episode #3 now. Highly recommended. The creator Tom Fontana also did Homicide, which was an AWESOME show. But why all the male nudity? We all know that stuff happens in prison, but did they really need to show it as often? That was the only thing that turned me off the show. If I want to see naked men, guys getting raped, I'll kill someone myself and witness first hand. Otherwise I like my TV shows free of black penises every Five minutes.",1
"I couldn't' agree more than with the comment left by ""coldshitaction"" and how this film is a masterpiece. I have never seen a film that had my adrenalin flowing that this film did, and that mostly happened when Bronson comes running out a fire escape with like an M-60 and plows down like 20 dude from a gang, it's genius. Quite possibly the best action movie ever made (no exaggeration either), it really could be the best action movie ever made. From the start, one should know that you;re in for something sweet when the police let Bronson go and tell him, tell him, to clean up the slums. Once again, genius. And once again Bronson is a bad ass. Paul Kersey is just as cool, maybe even cooler than John McClain or the Terminator, he's just simply a bad ass. And what else is great is the fact that he's a nice guy and buys a kid some ice cream and helps out an old couple all before he kills some scum bag. genius. Highly recommended, if you hate this movie you're crazy.",1
"For the knowledgeable Beatles fan, the main value in this movie is to just sit back and pick out the flaws, inaccuracies, combined events, omitted events, wildly exaggerated events, omitted people, timeline errors, mis-attribute quotes, incorrect clothing, out of place songs, and (shame shame) incorrect instruments and other boners I just cant think of right now. The flaws come fast and furious so you'll have to be on your toes.<br /><br />I didn't give this a ""1"" primarily due the fact that it is filmed in Liverpool and the actors (the band Rain) give it their all (the Lennon character is credible and does a good job). Also, the song ""Cry for a Shadow"" is heard at one point and THAT counts for SOMETHING.<br /><br />So,,, watch it for fun, but please don't take it as historically accurate.",0
"Adrian has just gone out of the asylum, being rich and with no parents, his life seems empty. One day, he meets Gonzalo, a poor boy whom mother is prostitute. Desperate for earning some money, Gonzalo helps Adrian to search about his life and who where his parents. This is a movie from a new director, and it is perfectly clear in most of the film: scenes not correctly directed, dialogues a little forced, some incoherences in the script...Anyway, the ending is unexpectedly well done (well, just a little) and that saves a little the film. Actors are known and with great quality, nevertheless, they are not inspired enough to make the movie interesting; all of them have done better papers in other film. The film results boring and probably you will spend most of the time thinking how much time will pass until it ends. Of course there are lots of worse films, but, sure, there are many many better ones.",0
"While not as bad as some movies (like the horrible ""Atomic Twister""), ""Meltdown"" still relies upon common misconceptions and inaccuracies about the nuclear power industry to advance its plot. I am currently studying Nuclear Engineering in the pursuit of a Masters Degree, and it was easy to point out flaws that would be obvious to anyone involved with the industry.<br /><br />Riding the false fear that a Chernobyl style meltdown could happen in an American plant, the movie states that any meltdown (even partial, according to one of the guest commentators in the movie) would mean disaster for the area. In fact, a partial meltdown in an American plant, while destroying the core, would not pose any risk to the surrounding area. Three Mile Island experienced a partial meltdown and no radioactive material was released into the environment at all, thanks to the natural stability of the fuel and core design used in this country paired with substantial containment. <br /><br />The security steps shown in the movie were perhaps the part of the movie furthest from the truth. At any important strategic location -- be it power plant, chemical plant, military base, anything -- you will never see personnel responding to an alarm by milling around talking as if it were an unannounced drill. This is especially true at a nuclear plant, where, upon the sounding of the alarm, the reactors would be SCRAMed immediately, shutting them off. SCRAMing can be done with the push of a button in the control room (you do not need to put the core in ""shutdown mode"" like depicted in the movie), and the chemistry of nuclear fission prevents a core from being brought back up to power within about 9 hours of a SCRAM. So if this scenario played out in real life, the assailants would not be able to cause a significant meltdown. In theory, they could still cause a partial one due to residual heat if they exposed the core immediately, but that would be almost impossible given the numerous backup systems present in a plant -- there are many more than the single backup pumps they speak of in the movie.<br /><br />As for the spent fuel pools, it may be possible to turn the pools into a dirty bomb by blowing them up, but this is far more difficult than simply parking a truck full of explosives near the pools. The fuel is under (approximately) 18 feet of highly purified water. The water cannot become radioactive (no radioactive steam like they speak of in the movie). Particles dissolved in water can, but the water itself cannot; thus the reason for very thorough purification. So the only way to turn a fuel pool into a dirty bomb is to get the fuel out of the water. This is no easy task as water is very heavy, and the pools are below ground with very thick concrete walls. The explosives would have to be in the pool below the fuel (which is securely fastened). And there would have to be a heck of a lot of explosives, as water is *very* hard to move through an explosion. Even if this were to occur, spent fuel is not extremely radioactive, and the explosion would not cause nearly as high a death toll as mentioned in the movie, especially given the small amount of radioactive material that would be spread. <br /><br /> From a basic movie standpoint, I grew somewhat tired of the style used. The constant fading in and out, use of gritty black and white, and fast tracking and panning looked amateurish. The characters were one-dimensional, especially those in the US government. I have some problems with the twist thrown in the movie, but will not discuss it as it would be a major spoiler.<br /><br />Overall, 3/10",0
"I just finished watching this film. For me, the most outstanding work in this film was the music score. While many silent film scores work very well with their scenes, I feel that this is the best score I've come across. The mutiny scenes in particular worked extremely well.",1
"Yesterday I finally satisfied my curiosity and saw this movie. My knowledge of the plot was limited to about 60 seconds of the trailer, but I had heard some good critics which caused my expectations to increase.<br /><br />As I saw the movie, those untied pieces had been combined in a story that was becoming quite intriguing, with some apparently inexplicable details. But in the end, everything is disclosed as a simple succession of events of bad luck, ""sorte nula"" in Portuguese. Above everything, I felt that the story made sense, and everything fits in it's place, properties of a good script.<br /><br />I must also mention the soundtrack, which helps the creation of an amazing environment.<br /><br />And if you think of the resources Fernando Fragata used to make this film, I believe it will make many Hollywood producers envious...",1
"I've read the book 'Scarlett' and was expecting a good movie the first time I saw it. I'm afraid to say that I was disappointed. The movie did not follow the book and made many changes that I did not like. <br /><br />One of the changes that I did not like the way that Lord Fenton was portrayed. It made no sense to make him out to be a bad man. The way that things ended between Lord Fenton and Scarlett was a lot different and their whole relationship was too intimate. <br /><br />There was also a lot less confrontation between Scarlett and Rhett in the movie than was originally written in the book. The movie sent the two in two completely opposite ways and they did not seem to cross paths often enough to make it seem like there still could be love between the two. A fine movie, but I believe that it certainly could've been better than it was, had it more true to Alexandra Rippley's book.",0
"Fragile Carne, just before his great period. Although it is sometimes hesitantly directed, and marred by longueurs, HOTEL DU NORD is full of the faded charm and beauty typical of French films of the late 1930s, as well as a relative lightness of touch unusual with this director. All of his great virtues are here: the cramped interiors broken up by gliding, complex, delicious camera movements; a melancholy deployment of light and shade; remarkable, wistful sets by Alexander Trauner, which are so evocative that they, as the title suggests, take on a shaping personality of their own; the quietly mournful music of Maurice Jaubert; a seemingly casual plot about romance, tragedy and fatalism that casts a noose over its characters; extraordinary performances by some of the greatest players of all time, in this case Louis Jouvet and Arletty.<br /><br />In fact, the film's biggest failing, and I find myself astonished (as someone who usually, didactically, minimises its importance) to admit it, is its script. It has plenty of wit and poignancy, but without the poetry and irony regular Carne collaborator Jacques Prevert brought to their best films, it cannot avoid slipping into cliche (even if it is only cliche in hindsight).<br /><br />Ostensibly set in the boarding house, the film sets up its opening idea of community with two interconnecting tales of doomed love, and emotional, metaphysical and actual isolation The doomed love scenario is the one that works least well. Annabella is very beautiful, but not very good at doing tragic, while Aumont's callowness, brilliantly appropriate though it may be, by its nature obtrudes any real, felt, romance. Maybe it's just me, but I find it hard to sympathise with a couple, so young, so attractive, who, after only a few months, are so racked with despair that they have to shoot each other. Their high-flown lines are rather embarrassing too. Of course, this affair is not meant to be plausible - they are symbolic of youth, hope and possibility being crushed in France, or maybe France itself, despairing, resigned, waiting for death. For symbols to be truly powerful, they must convince on a narrative level, which, I feel, they don't quite here.<br /><br />What saves this plot is its connection with the story of M. Edmond, a character linked to the great tradition of French gangsters. Although we only learn it gradually, he is a killer in hiding, living off the prostitute played by Arletty, having dobbed in his accomplices. In his previous 'role' - and the theatricality of his position is crucial - he had one set of traits; in hiding he has assumed their complete opposite. Living a rather aimless life, he is profoundly shaken by the lovers' pact, and becomes fatalistic, realising the folly of trying to cheat death.<br /><br />In this way - the admission that one is less a person than a collection of signs, and that death is an unavoidable reality the most powerful masculinity must succumb to - Edmond is like a romantic prototype of Melville's clinical killers. With one exception - he gives briefly into hope, a delusion which only strenghtens - if that's not too much of an unbearable irony - his fatal resolve.<br /><br />All this could have been trite if it wasn't for the truly amazing performance of Louis Jouvet. I had studied his theatrical work at college, but this was my first taste of his screen talents, and he reveals himself to be worthy of the greats - Grant, Mastroianni, Clift, Mason, Mitchum, Cotten - giving a quiet nobility to a role which is more of a conception (he, needless to say, is allegorical too) than an actual person. Edmond begins the film a minor supporting character, but emerges as a tragic hero of some force. Like all those major actors, Jouvet's brilliance lies in what he conceals.<br /><br />On a formal level, what amazes is Carne's grasping, ten years before its flourishing, of the techniques of the great Hollywood melodramas of Sirk, Ophuls, Ray and Minnelli. Although his theatricality lacks the fluidity and clear-eyed beauty of Sierck's contemporary German melodramas (check out the masterpieces ZU NEUEN UFERN and LA HABENERA), Carne's style truly fits his theme - that of entrapment, paralysis, resignation.<br /><br />The film's principle motif is that of water - the credits float and dissolve, the hotel stands by a waterway - but instead of Renoir's open river of possibility, we have a canal, stagnant and manmade, going nowhere. The film begins as it ends, and the setting never changes, except for one brief interlude from which both escapees are doomed to return. Characters can only escape through death - their entrapment is emphasised by the narrow rooms they occupy, the walls and frames that hold them captive, the windows that look out on an escape they can never achieve. Any hope at the end, therefore, is profoundly, if romantically, compromised.",1
"Honestly, one of the worst written, directed and acted movies I have ever seen. Seemed like a made-for-TV movie. And a bad one at that. I cannot believe that people are still hiring Danny Huston after seeing him in this movie, or that they are still allowing John Sayles to make films. My husband and I came across this movie on TV one night and got so bored with it, we ended up cleaning the house while it was on . . . and it still bored us! It made me think that critics have been so gullible with Sayles' previous films, such as Lone Star, which was raved about at he time but didn't really add up to much in the end. Spend your time on something better. Anything.",0
"I never had an inkling while watching the movie that it was meant for the idiot box. I always thought that this was some very good successful movie of the late 90's. But after I saw on the internet that this was meant for the TV, I was shocked because for a television film, it is absolutely fantastic!<br /><br />The thing that mostly concerned me was the length. I felt that the one on one battle scene should've been removed as it was completely unnecessary. Also, it began to drag towards the end as it seemed as if the adventure was never going to end. <br /><br />On the plus side, there is a strong, very interesting and captivating plot with magnificent performances by everyone. I just felt that Patrik Frayze looked a bit haggard. I also felt that Gogool, who looked dementing turned a bit stupid at some scenes.<br /><br />I was delighted by the beautiful landscapes of Africa. Also, the first half of the movie would have made me give this movie a 9. Still, its a great film for the television. 8 out of 10.",1
"Alan Rudolph is a so-so director, without that special touch. As an example, there was one shot in The Secret Lives of Dentists in the dental office which could have expressed the entire relationship between the husband and wife. Rudolph squandered it. The camera is in the hallway looking through the doorways of the two dental offices, with Dana and Dave each alone in their respective rooms. You get the idea of their desolation and isolation, but not much more. The lighting, the colors, the body language, the facial expressions could all have been vastly improved upon. If I were directing, I would have spent all day, if necessary, to get that shot right. That's the beauty and power of film: it can express so much, whole lives, in a matter of seconds<br /><br />The shot with the toddler stepping in the puddle of puke could have been improved on. The child should have shown more fascination with the puddle, should have stomped and shuffled her feet, should have had her head bent down to look at the puddle with all her attention. <br /><br />Campbell didn't deliver. He plays a uncommunicative man, true, but instead of conveying his inner turmoil in voice, gesture, body movement, the film relies on voice-over narration and dialogue with his imaginary macho alter-ego, played by Denis Leary.",0
"If you're watching this without an inkling of an idea what the story is about, then you're in for quite the surprise. Even then the synopsis has painted a picture of a rather sane storyline, but the actual film is anything but.<br /><br />As the synopsis went, it tells of an obsessed mountain climber, which you'll see as the prologue before the opening credits and text crawl, which tells you of the presence of Chronopolis, an imaginary city that exists in dreamy manuscripts of the mind (note to self  this spells trouble with flashing lights), where its inhabitants are immortals yearning for a change in their omnipresence. They can see our world, and notice of all persons this mountain climber, and the synopsis explained that they decided to contact him through alchemy, creating an intelligent sphere to meet the man.<br /><br />What that translated to, is a repetitive piece of animation that a 5 year old kid could produce. Have shapes created, though credit goes to the stop motion style, and put it through a mind-numbing loop. And repeat until your eyes start to close, then move on to the next scene. If anything, the Chonopolisians (if this term exists) really love their sticks and balls, constantly playing at conjuring up that magical sphere, and having a field day playing with it before releasing it to the ""other"" world. It gets no better as well, when the man interacts with the sphere in yet another hypnotically boring and sleep inducing sequence.<br /><br />Thank goodness of course that the run time is shorter than what's advertised, which is 57 minutes (or less) against the 70 stated. While firmly dated, its dull colours, non-existent story, scratchy soundtrack and repetitive pictures will win over no fans. Don't waste time.",0
"I really enjoyed this both times I watched it. And both times, I walked away thinking about it, and the ""morals of the story"" a great deal. I agree with another reviewer in that the movie is not centred around the sci-fi aspects you might expect from an alien-on-Earth movie, but rather is about the human condition. The characters in the psych hospital provide a great insight in to that, and how they go from hopelessness to hope. This movie has touches of sadness to humour to sympathy to the final ""is he or isn't he"". That final question was well handled and even though some might argue you don't know what happens in the end and the question goes unanswered, I feel it is done in far more detail than something wishywashy like say, the movie Ronin (with Robert De Niro) where you never find out what's in the box and feel very frustrated because of it. I highly recommend K-PAX. 8/10",1
"Bought this movie in the bargain bin at Rogers Video store for $2. I enjoy a good B movie now and then and figured this looked like a good one.<br /><br />The movie is quite cliche ""1970's"" and is quite groovy for that. Unfortunately the story line is hard to follow and not a lot happens in the movie. In fact, I turned it off after watching it for 45 minutes and figured a week later that I should watch the whole thing no matter how slow it was.<br /><br />The movie has good spots in it, but you have to wait and wait and wait.......for them.<br /><br />If you are into B movies, this might just be for you, just be warned that the movie is slow and not much really happens, and did I mention not much story line either...<br /><br />",0
"I loved this film! Markie Post is really great in it. I saw it on lifetime, and it's in the same entertaining class as films like: 'The Betty Broderick Story', 'Locked Up: A Mother's Rage', etc.... {which, by the way, are also very good, entertaining films!} It's an over the top drama, about a single mother who tries to break away from her middle-class, predictable personality. This movie is just pure entertainment! It doesn't have to be a realistic look at heroin addiction. But, it does show how any ""regular"" middle class person can (& they do!) get addicted to heroin. Junkies aren't just homeless uneducated people on the street. {By the way, if you do watch it, check out how the kid bosses his mother around! Spoiled!} 8 out of 10 stars.",1
"There's not much to say about this one. Gammera is some kind of fire breathing turtle. He is loosed by a nuclear explosion. He heads for land and begins to destroy building and tanks and other junk (oh yeah, power lines. I almost forgot). At one time, early in the film, he befriends a little boy, and instead of just throwing him away, or squashing him, he places him down on the ground. Safe. From then on we have to watch this chubby faced little twerp show up and run away, show up and run away, show up and run away. For some reason, Gammera is able to hear this kid from 20,000 feet away. Oh, well, the plot is to try to get Gammera to get to a place where he can be put on board a rocket and shot into space. As usual, the monster is lumbering and uncoordinated (a guy in a Gammera suit). The Japanese army (with the help of Americans), uses up enough ammunition and fire power to solve the national debt, and, of course, it does no good. They should know this anyway. We've seen a lot of monsters stomp on Tokyo. Not to put these down because they can be fun, but it's really not very good.",0
"Sleepwalkers are creatures who drain the life force completely out of humans to survive...but they can only use virgins (it's not explained why). Charles Brady (Brian Krause) is one such who needs to feed his mother Mary (Alice Krige). He goes after likable Tanya (Madchen Amick). Will she escape?<br /><br />On one hand this is a GREAT horror film. Fast-paced, plenty of blood and gore and a nice, twisted sense of humor. There are plenty of in joke references for horror buffs (Castle Rock is mentioned once). Also Krause is excellent (who would have thought he could act after ""Return to the Blue Lagoon"") as is Kirge and Amick. But I find this film annoying.<br /><br />It was written for the screen by Stephen King and it's maddeningly vague. The sleepwalkers are never fully explained. Where are they from? Why are they called that? Why does the son have to feed the mother? Why do cats hate them and can kill them? What are their powers after all (at one point Krause makes a car disappear AND change color and style!)? Why do they need to feed off peoples' life force? Why does it have to be only virgins? Why is the son having sex with his mom? None of these are explained leaving the story confusing. It's really too bad because, those questions aside, this is an excellent horror film. Excellent makeup and special effects too.<br /><br />Fast, gory and lots of fun. If only the script were better. Also a fairly explicit sex scene between Krause and Krige was edited (you can tell) to get an R rating. I can only give this a 7.",1
"I suck at gratuitous Boob references, so i'm just going to write a plainly flat (no pun intended) review. I love Elvira, not in a ""I'm-going-to-shoot-the-pres-just-to-impress-jodi-foster-fanatical"" way, But suffice to say I think she rocks. The movie is played like a 50's horror film only alot more fun, look for the ""Leasurely stroking of the ankle"" reference to know what I mean. what relay shines through in the movie is Elvira's (or should that be cassandras) absolute charm. i first saw this movie at the tender age of 8, and have seen it contless times since.. I realy should get around to buying a copy, the videostore version is looking a little worse for the wear. If any other fans of the movie want to e-mail me about it feel free.<br /><br />p.s another great performance from Edie McClurg (chastedy pariah) an actress who never gets the attention she deserves.",1
"Never I have seen a movie so terrible that i've gone insane. It was a HUGE waste of time seeing this crappy film. There are a lot of things i hate about this movie: The songs is so terrible (yet a little bit catchy) i hit my head on the wall(especially from the song 'Grandpa is gonna sue the pants out of Santa' which i hit 10 Times *shrugs*), the character design, and that evil, greedy, and Bitchy cousin Mel.<br /><br />I cannot stand her for one second, she has got to be one of the most bitchiest person i've seen. Even though i kinda like her southern voice. <br /><br />The only bright-side is that Austin Bucks is played by the person who is the voice of Liquid Snake from Metal Gear Solid.<br /><br />I would not recommended to people to watch for the holidays as it was a HUGE disgrace for x-mas.",0
"""This film is great! I watched it with some friends and we thought it was proof that a film doesn't have to see commercial success to be a hit!"" ...is what I would love to be able to say about this film. In the words of the film itself ""you are very very bad!"" I went to see an unlicensed acupuncturist once so generally agree with the moral of the film though.<br /><br />i'd include a spoiler, but the lack of plot makes this very tricky. overall, a cinematic disaster.<br /><br />quotes; 'you're not a leper at all!' 'you're beautiful, and i bet you're nice too' 'have you ever seen a naked man's body?' 'you couldn't break a piece of straw.'<br /><br />cameos in dubbing; Micheal cane x3, harold bishop, steve erwine, benjamin netinyahoo, yoda.",0
"This picture started out with good intentions, Bacon the scientist out to test the theory of invisibility, and Shue is cute as usual in her role. It all falls apart after that, it's your typical Hollywood thriller now, filmed on a soundstage with special effects galore, minus any kind of humour, wit or soul. In other words, don't waste your time watching this. Get the audiocassette tape with John DeLancie as the Invisible Man instead, also starring Leonard Nimoy. Now that was good, and HG Wells is well served, unlike with this mess.",0
"What a wonderful documentary - I sat down thinking this would be a rehash of the bitchy stories told in Easy Riders, Raging Bulls, but it is, in fact, a clear-eyed, glorious celebration of a strange and twisted era that spawned some truly great movies. What struck me was the lack of bitterness apparent in the director interviews, given that now the movie business sucks in a large fashion - instead, folk like Friedkin and Coppola's eyes seem to positively glitter recalling their glory days. The footage of an audience coming out of a daytime screening of the Exorcist was priceless. 'It was - traumatic,' one guy says. A great epitaph for the late Ted Demme, a thrilling film, I just wish it was longer - I could have sat through a three hour cut of this.",1
"Considering the limits of this film (The entire movie in one setting - a music studio - only about 5 or 6 actors total) it should have been much better made. IF you have these limits in making a film, how could the lighting be so bad? And the actors were terrible, were talking a hair below the acting in Clerks, except that was an enjoyable movie, this had no substance. Well it tried to, but really fails.<br /><br />It makes attempt to be self-referencing in a couple parts, but the lines were delivered so poorly by the actors it was just bad. And the main character Neal guy, what a pathetic looser. Clearly like 10 people total made this 'film' and they all knew each other, and it probably was a real rock band that they had, but unfortuntly these people really have no idea how terrible they are all around. This was made in 2005, but they all look so naieve it smacks of just pre-grunge era.<br /><br />Thankfully I didn't pay to see this (Starz on Demand delivers again!) but it was under the title ""The Possessed"" not Studio 666, it doesn't matter what you do to the title, it can't help this. This could have been a much better made movie - there is no excuse for this bad film-making when you have the obvious limited parameters the filmmakers had when they made this, working within those limits you should make the stuff you can control and the stuff you can work with the best you can. Instead they figured mediocrity would be good enough. And that music video, wow that was bad, I fast fowarded through that.<br /><br />So 2/10 is fair, if you are into the whole b-movie crap I suppose you'll go and see this.",0
