text,label
"Most movies from Hollywood seem to follow one of a few pre-formulated and very predictable plots. This film does not and is a perfect example of what I watch IFC for.<br /><br />There's a guy, Michael, and his girlfriend left him with out a word. He wants to know what happened. Is she OK ? Can he say goodbye ? Perhaps get some closure. He hasn't been able to contact Grace and in an effort to find her he has made a film asking for your help.<br /><br />Michael figures we might need a reason to help him, so he tells us his story by reliving his relationship with the help of a friend ( Nadia ) to play the role of Grace ( the girlfriend who left) <br /><br />Hind sight is 20/20 and it is no different for Michael. By telling his story, and getting feedback from his friends, he realizes his mistakes and just how much he values what he has lost. This is unfortunately a lesson we all have had to learn ( or need to learn ) and is easy to identify with. That is what makes you want to hear more of Michael's story and wanting to know if he finds Grace.",1
"There are some really terrific ideas in this violent movie that, if executed clearly, could have elevated it from Spaghetti-western blandness into something special. Unfortunately, A TOWN CALLED HELL is one of the worst edited movies imaginable! Scenes start and end abruptly, characters leave for long stretches, the performances (and accents) of the actors are pretty inconsistent, etc.<br /><br />Robert Shaw is a Mexican(!) revolutionary who, after taking part in wiping out a village, stays on to become a priest(!)...ten years later the village is being run by ""mayor"" Telly Salavas. Stella Stevens arrives looking for revenge on the man who killed her husband. Colonel Martin Landau arrives looking for Shaw. They all yell at each other A LOT and they all shoot each other A LOT. Fernando Rey is in it too (as a blind man). The performances aren't bad, but they are mightily uneven. Savalas has an accent sometimes as does Landau (who is really grating here). Shaw and Rey prove that they are incapable of really embarrassing themselves and Stevens looks pretty foxy (if a bit out of place amongst the sweaty filth).",0
"For me, the Tempest and its characters (by which I mean the admirable ones) are like old friends. Ever since I first began to experience the play through acting classes (I played Ferdinand) I found myself immediately caught up in the fantastic world that Shakespeare created. I can distinctly remember one student deciding not to play Ferdinand after all, and so I took the stage and had the honor of playing opposite an excellent Miranda.<br /><br />One of the virtues that a great friend has is that you can never fully know them - there is always something you can discover about their character. A film production of the Tempest of quality is thus like a visit to an old friend, dear to one's heart: each visit presents one with new perspective on the memory we had of the work. With Prospero's Books, the ritual and the elegance of the play was emphasized, the exuberant celebration of art within the art. Here, we see a vision as esoteric mysticism, with lovingly crafted interiors full of candles and chalk diagrams on floors, more Aleister Crowley than Naples nobleman. It also made me reconsider - why was it that Prospero was cast out of Naples? His magical power is so palpable in this production that it makes one wonder whether it was just politics that doomed Prospero to exile, but rather the fact of his difference from his peers. So, in the real world, he suffered. Was cast out, powerless to change the wrong to the right. All of the villains in this play, whether they realize it or not, act in accordance to creating a more pain-filled, hell of a world - it is always in the interest of the oppressor to make life on Earth closer to hell. But Prospero manages to bring these terrestrial villains into his island, the realm where he has (absolute) dominion.<br /><br />Shakespeare brings his audience to the theater, the realm where Shakespeare dictates the events, the words, the outcomes. Shakespeare is, of course, Prospero - but what this film adaptation does that really honors the text is to make Prospero so sympathetic such a figure of reason, despite the fact that he is surrounded by what society calls irrational (astrological texts, alchemical symbols, magical diagrams, etc.). Is it more rational to be a man of the cloth and murder, or to be a heretic and work towards the righting of wrongs? Prospero IS a heretic, for the reason he abandons his magic is not because the books will lose their value in Naples, but because they are not necessary anymore - the world itself - has become the magic of the books.<br /><br />In Hamlet, Hamlet presents a play to his peers. The play accuses his fellows of conspiring against others for their own advancement. The reaction of the audience varies: while Ophelia is puzzled, Claudius reacts with stunned shock. This happens within the play, and then Shakespeare has this play performed for the men of his time. Did Shakespeare watch for their reactions? In the tempest, Prospero lives the play he is constructing, and we live it with him. How do we react? Do you react with simple delight at the happy ending? Are you upset and shocked by the strangeness of this production, which is entirely fitting given the source material? Do you feel sad at the fact that this little life, the play, is rounded with a sleep, as transient as it is eternal? The tragedy is that Shakespeare creates a paradise of reason and hope for mankind's life on Earth but man is weak, and unwilling to realize it in favor of petty power struggles. We have Claudiuses.<br /><br />Like a good friend, this film is not without its flaws. I disagree with the choice to paint some scenes entirely in blue. The dance of the mariners is rather tangential. But at the heart this is truly The Tempest, and one of its many faces.",1
"Go to the video store and get the original. I do not understand why Hollywood has that need to take a perfect foreign movie and remake it. ""Mostly Martha"" or ""Bella Martha"" has a much better cast. Beginning with the heroine Martina Gedeck, who convinced me much more in the role of the work-obsessed perfectionist than the more famous Catherine Zeta Jones, to the Italian cook and the niece suddenly deprived of her mother and forced to live with an aunt, not fit for child-rearing. <br /><br />In many ways, the American version of the movie is a copy of the German original. They just exchanged the actors. However, they also changed the story because it would have been difficult and not very believable to materialize a father for the little girl in an American context. <br /><br />I was thinking about that. Maybe the father could have been Puerto Rican, or Cuban, or Mexican. Well, there are so many ""guest workers"" in the U.S. Take your pick. But I doubt that any of them would have shown up to shoulder the responsibility as the Italian father did in the original. Therefore, the American movie leaves that part out but keeps the Italian cook. And by doing this the whole story changes. In the original ""Martha"" is so removed from reality that she thinks it is okay to send her niece off with a complete stranger in a foreign country. <br /><br />The American ""Martha"" is softer and therefore the movie is sweeter and does not have that edge the German movie has. <br /><br />In the original the ""Italian"" cook is not so good looking but much more charming , the little girl is more of a brat but much more believable and ""Martha"" is more representative of a career woman in today's world than the watered down version we are presented in the American version. And the whole opera music in the American version was very annoying. I loved the Italian songs in the original and bought the CD. <br /><br />Hollywood recognized that ""Mostly Martha"" was a great movie. Maybe the distribution companies should have put it in more theaters or it should have been shown in English without subtitles. In any case, the original is so much better. By the way this reminds me of another remake. ""Shall we dance"" is one of my favorites in the original Japanese version and totally forgettable in the American version.",0
"This is a VERY underrated movie to say the least. As has been pointed out in previous posts, this movie has a somewhat loose and highly implausible script but you find yourself saying ""Who cares?"" while shooting milk (or insert beverage of your choice here) through your nose. It was indeed due to a rare mix of actors in sync. While Kelsey Grammar is obviously a gifted actor (reference 'Frasier', this movie) the supporting actors/actress play their roles quite well. I found in interesting how they threw in the part about Duane Martin blowing the shot in the 'big game' for Navy's basketball team; if any of you is a basketball fan you'll remember Martin from 'White Men Can't Jump' and 'Above the Rim' and you'll know that Martin had a short stint in the NBA with the Knicks. Nice how they threw in believable character attributes such as this. Rob Schneider's anal-retentive character was the perfect offset to Grammar's calm demeanor. Lauren Holly played the gutsy-sexpot-with-a-brain well enough to make you want her to succeed. This is a movie that will make you laugh even if you've seen it many times before...the comic bits in this movie definitely last. I still find myself laughing 12 years later.<br /><br />""Is that one of my chickens?"" ""Uhhh...no. This a parrot....from the Caribbean."" ""Well don't let it fly away...that's supper."" ""Arrrrr.....arr.""",1
"I can honestly say that ""Death Bed: The Bed That Eats"" was a much better movie than I expected. Allow me to clarify the plot in case the title of the film is a little too vague - there is a bed that eats. An evil bed. It eats people. Several unsuspecting women on an ""outing"" of some kind, stumble across the sinister ""sack"" and ultimately fall prey to it's hunger. The bed's devouring process consists of a yellow foam soaking people into it's inner... stomach acid; all complete with chewing sounds. This is a very strange cult flick and the only film from George Barry who had forgotten he made it until word-of-mouth of it's newfound cult status got back to him and he decided to release it on DVD. Not a bad movie at all, if you can look past the lousy acting and enjoy the hokey effects - the most laughable being the guy whose hands are eaten off and he is left with only plastic looking skeletal fingers... Pretty dreamlike tone to it, too, coming across as very surreal and aberrant - mainly the whole thing involving the artist behind the painting and the demonic back story of the bed. If you like bizarre no-budget, oddball flicks than definitely seek out ""Death Bed"".",1
"This is probably one of Brian De Palma's best known movies but it isn't his best. Body Double, The Fury and Carrie are better movies but this movie is better than Blow Out and Obsession. De Palma is very influenced by Hitchcock and this movie is a take off on Psycho. Angie Dickinson is a bored housewife who is thinking of having an affair and after her psychiatrist, played by Michael Caine, turns down an offer, Dickinson meets a man in a art gallery and she winds up sleeping with him. After this point it's best you don't know what happens but there is a murder and Nancy Allen is a call girl who gets a look at the killer. Dennis Franz is the detective on the case who really doesn't trust Allen and she has to find the killer herself. It's a pretty good movie but isn't one of De Palma's best.",1
"With the rising popularity of the now iconic Godzilla series, like with any hit cinema event, there was inevitably going to be a crowd of imitators trying to cash in on the success on the big lizard. With Godzilla came the dawn of a rising popularity of the kaiju (giant monster) genre. Many sought after success; a few gained it. One of the few that not only profited, but garnered popularity was Gamera, a giant turtle that could breathe fire in and out and fly by spewing flames from the sockets in his carapace as a means of jet propulsion. But unlike Godzilla, Gamera was marketed as a friend to all children, later fighting other monsters to save kids in peril, and thus Gamera became very popular amongst the kiddies. Unfortunately, that's about the only audience mainstream that the original Gamera series will have any appeal to. While the new Gamera movies directed by Shusuke Kaneko are marvelous, revolutionary monster movies, the original series, including the original, is nothing special.<br /><br />The first Gamera movie, titled in Japan as ""The Giant Monster Gamera"" was clearly a Godzilla want-to-be. Even though the movie was produced in the era of color films, it was shot in black-and-white. Why? To imitate the first Godzilla movie from the 1950s. Gamera also attacks Tokyo. Because Godzilla attacked Tokyo in the first movie. I don't know much about the Japanese version, for the version I am familiar with the Americanized version, where scenes were cut and new footage with American actors were inserted (is it coincidence that the same thing happened with the first Godzilla film?) Now whether this adds or takes away from the film, I cannot say. But ""Gammera the Invincible"" is really nothing more than a ponderous bore that just plods along like the big turtle himself.<br /><br />""Gammera the Invincible"" is a very routine-orientated movie. The characters are from a stock of science-fiction standards, the story is inane, the monster has no real motive for attacking civilization, the acting is laughable, and so on and so forth. The only thing that differentiates it from the Godzilla series is the ending of the movie, but that's also a detractor since the plan that eventually halts Gamera's rampage is completely phony and ridiculous. Now the rest of the movie and many other entries in this genre also fit that description, but this is a direfully stodgy monster movie.<br /><br />And although Shusuke Kaneko would later transform Gamera into an interesting monster with his trilogy in the 1990s, in the original series, Gamera was not an attractive screen presence. He was neither scary nor sympathetic. He just waddles around like a toddler, swaying with each step, and knocks miniature sets over. As usual, everybody wants to destroy Gamera except for a little kid (Yoshio Uchida who was lazily left out of the credits though he plays a 'central' role) who thinks Gamera is a nice turtle.<br /><br />Most movies in the genre that ""Gammera the Invincible"" is a part of are easy targets for criticism and this one is subject to extra pressure. Even in the company of many other Godzilla-imitators, this Gamera film is not a particularly good entry. And as far as my cinema experience goes, the rest of the movies in the series are either just as boring or worse. Like Godzilla, Gamera would be filmed in color and go on to fight monsters. And like Godzilla, he'd get cheaper and cheaper with every film until it was time to revive the series and make him serious again.<br /><br />It's peculiar. Usually I recommend people to stick with the originals and pass on the remakes. But in the case of Gamera, my verdict is just the opposite. I strongly encourage people to watch the 1990s Gamera trilogy directed by Shusuke Kaneko and to skip over the original series unless interested. The new films are inventive, well-made, exciting, and above all, fun. The original series is a long stream of boredom.",0
Is there any question that Jeffrey Combs is one of the true horror greats? This movie seriously doesn't suck and is sort of funny... Watching a young Combs at work is great but I wish he had had more lines. Look out for Beyond Re-Animator. It's going to kick some azz.,1
"The effect achieved in this story about a psychiatrist who becomes involved with con artists is so mannered that I have to assume that that was the desired intent. The sets are artificial and at no time did I not feel that I was watching a movie. It seemed like the actors were just reading their lines, rather than responding to one another. While the film has elements of early film noir (except that it is in color) the approach is so exaggerated that I almost have to conclude that it is a parody of the genre.<br /><br />Given that the presentation had no appeal to me, I was at least expecting an engaging story. Usually I am pretty slow on the uptake when it comes to stories with plot twists, but you could see what was coming here within the first fifteen minutes. By the time of the, ""Gee, I forgot the $80,000,"" moment, I thought to myself that this thing is truly ridiculous. For a psychiatrist with stated experience in gambling addictions to behave so stupidly is beyond belief. If at any stage she had behaved like a normal intelligent person, the whole story would have fallen apart.<br /><br />This wooden production left me cold.",0
"There's a major difference between releasing an original, intense, edge-of-your-seat, scary, gore-fest, and doing like filmmaker Eli Roth and his team have done with ""Cabin Fever"" and simply acted like it. The film follows five college graduates into a cabin in the woods that begins to prove fatal as one after the other succumbs to this mysterious, fast-acting, flesh-eating disease. It's not long before the friends turn on one another, and can barely stand the sight of one another, much less want to be in the same vicinity as them. As gross as it all sounds, there's a certain spark behind the basic premise of this film that could have worked, in the hands of a less cocky filmmaker. Unfortunately what we end up with is poorly drawn characters whose sole purpose seems to be to look beautiful at the beginning to make the inevitable decomposition more contrasting, a hackneyed script so profanity-laden as to leave the viewer tuning out the dialogue, and several incomprehensible subplots that motivate little more than (in one instance) an on-screen appearance by director Roth. This is sloppy film-making in several ways! Avoid this time devourer.",0
"There's something wonderful about a ""revenge"" film. Everyone wakes up in the morning believing he/she is the star of ""the movie,"" and that anyone who interferes with one's own personal agenda is in some way the enemy. Revenge plot films work particularly well if a person has low self-esteem. Rather than fighting back in the moment, the ""hero"" draws upon built-up inner anxiety to engage in a single act of power in an attempt to restore equilibrium. Quite naturally, in the ""real world"" this type of revenge seldom relieves the tension because life is not a movie; after the revenge is enacted the actions taken have their own consequences. A good revenge flick helps people ignore this bitter pill. In the movies the end credits roll and all responsibility resolved.<br /><br />""Swimming With Sharks"" is advertised as a comedy, no doubt an act on the part of the producers to figure out just how to sell this oddity. It's dark, but it isn't dark comedy (""Company Of Men"" and the works of Todd Solondz come much closer). Parts of the film are so brutal they pre-date the current ""torture-porn"" genre everyone is so obsessed with (""Saw"", ""Hostel""). There are some laughs. There are laughs in ""Saving Private Ryan"" too, but it isn't labeled comedy.<br /><br />The intrinsic problem with this film is that it hasn't earned its revenge case. It is ostensibly about a young man who is abused by his boss and eventually takes his boss hostage to ""pay him back"" for all the mistreatment. The hero (aptly named ""Guy"") is an ""everyman"" so vague we know literally nothing about him...what does he do with his spare time? Does he have friends/family? How did he get where he is? What are his interests (this becomes a running motif through the film, no doubt inspired by the film's author's own struggle...""What do you want?"", the answer to which we are denied by a vague, cheat of an ending)? It's very difficult to care for such a character, even if acted well (even Tom Hanks becomes a creep in the wrong roll, such as ""Punchline""). Kevin Spacey as the boss, ""Buddy,"" is supposed to be a monster but he's too charismatic as an actor. The best laughs came when he abused his assistant--he seemed almost as surprised as the audience probably is at what Guy will endure. When Kevin's character is being tortured, the view taken suddenly becomes empathy for him. Guy is suddenly filmed as a leering monster without rationality. At this point any message the author had has been lost; there's no ""hero"" in this film, ergo, no reason to care at all.<br /><br />It's not a stretch to assume this story is based on the author's own troubled career in the film business. I worked for a similar boss and can vouch that it's not that far-fetched. I had similar wish-fulfillment fantasies at that time and thought that I was justified. I thought you could win over the most beautiful woman in the story (actually, the ONLY woman--there seem to be all of about four people in the universe of this film) just by being your eager, naive self, that eagerness won accolades and that a boss abused you because he was a mean person. Time and tide have revealed the truth that most ""monsters"" are really just the demons of an individual's personal psyche and resentment is usually based in the self. As the film points out, if Guy was so unhappy he only had to leave. The film doesn't offer any denouement at all, ""surprise"" ending notwithstanding. We still know nothing about the protagonists, we can't even be sure anything they said was based in fact and everyone magically gets to have his cake and eat it too. In short, there was no point to this story at all other than to point out that (shock!) the film business can be pretty brutal.<br /><br />There are plenty of good films that tell solid and satisfying revenge-style fantasies, both the feel-good variety (""9-to5,"" ""Working Girl,"" ""The Devil Wears Prada"") and not so much (""War Of The Roses"", the remake of ""The Hills Have Eyes""). This isn't one of them--despite a fun turn by Benicio Del Toro in the Emily Blunt role from ""Prada"" and some interesting work by Spacey and Michelle Forbes, this is a frustrating, mean, confused and slightly dull creation of self- indulgence from a director who has, one hopes, ""worked it all out"" by now...",0
"One of the best movies ever, the idea of a double interpretation involves we all. <br /><br />Would be Prot a schizophrenic or an E.T? (No doubt in my opinion, but let's keep the question open...). Kevin Spacey, the big screen monster, plays Prot as it should be done. Let's not forget Jeff Bridges and his great psychiatric. <br /><br />Lastly, a masterpiece that speakes for itself. Can keep our eyes wide open from the beginning to the credits and our minds thinking even when the movie is over. If you still didn't watch it, go right now! And again, again...",1
"Okay people, I have to agree with almost everyone else's reviews here. The characters. Are. Stupid. They're ALL stereotypical, and yet have nice clothes and are always skinny.<br /><br />Don't even get me started on Jamie Lynn's role as ZOEY. Zoey is a pretty, popular, tan, blonde young teen who everyone just LOVES! She has a ""rebellious"", great, personality that everyone agrees with no matter how dumb or extreme it is. Most annoying of all: her voice is so darn bubbly and obnoxious. ""OMG!""<br /><br />Take for example the first episode. The moment she steps onto the huge PCA campus, everyone seems to love her. The boys want to ask her out, the girls want to be her friend, etc. Thinking she's all that, the episode plays out with Zoey always being the center of attention; she is the so-called best player of the unofficial girls basketball team, confident, and has everyone pity her when she weakly gets hit in the face. Oh boo-hoo.<br /><br />My favorite character by far is this whole series is a girl that appears much later into the show, Lauren or something, who is the ONLY person ever introduced in the show to hate Zoey.<br /><br />And Zoey doesn't even seem to be very loyal to her friends sometimes. In one episodes she even calls her friend a freak without EVER apologizing and doesn't show the least bit regret in doing so.<br /><br />Zoey is ALWAYS the best:<br /><br />-Desiging professional T-shirts and backpacks (which become a big hit)<br /><br />-coming up with VERY elaborate schemes BY HERSELF to teach a single person a lesson. <br /><br />-Flawless grades <br /><br />-Taking the blame for stuff that wasn't even related to her just so everyone else could be happy.<br /><br />-Coming up with a commercial that was so good it was put on TV. The list goes on and on...<br /><br />Ugh. She has no acting talent. She's always the perfect person. She acts snotty and rebellious and preppy and...UGH! Can't stand her.<br /><br />Not only that, but everyone in the show always has great clothes. EVEN THE NERD! Her wardrobe is better than mine, and mine is pretty freaking decent.<br /><br />No one cares if everyone at PCA loves you, Zoey, and would do anything for you, even if it meant giving their right arm.<br /><br />BUT regardless of these cardboard characters, the plots are creative. Not everyday things. They're interesting and amusing. The humor is usually good-natured and fun, but the characters are so paper flat that it's hard to enjoy it.<br /><br />This show would be really good if Dan Schnieder put a bit more time thinking of the type of characters he wanted, because they are so typical, so boring that's it's lame and stupid.<br /><br />Point: No one's the least bit overweight, everyone has stylish clothes, Zoey is the definition of Mary-sue, the story lines are well-thought out, and the humor is laughable. But again, I want to emphasize that the characters taint the show. Watch the show if you must, but don't say I didn't warn you if your eyes start to bleed.",0
"In most parts a lethally dull venture, Naach is about this dancer/choreographer (Antara Mali) who regards herself as some kind of auteur, beyond the petty commercial compromises that people around her, including her actor beau (Abhishek Bachchan) build their careers on. Nice idea, only it turns out that she has the most howlariously bad concepts about costumes and dance movements, stuff rotten enough to make even the forces behind those ultra-cheap South Indian potboilers squirm in severe embarrassment.<br /><br />The story follows a yawn-inducing predictable pattern...dancer and beau meet and have an affair (yes, sex included)...beau gets success, but she spurns his attempts to help her...beau throws attitude and they walk out on each other...dancer meets a most unlikely director who wants her 'to do what she wants'...incongruous effort bags even more incongruous popularity...beau's attempts to reach out are rebuffed until a climax where he bursts out about how he can't live without her...D-uh end.<br /><br />Actually I didn't really expect this film to be much good. So why did I watch it? Because I have an Antara Mali fetish. She's an actress with IMO sufficient talent to reach grand heights provided she has the opportunity. Alas, her role in the film looks far better on paper than in actual execution, ironic for a film that's supposed to be about an uncompromising character. To give her credit she puts in a game effort, shining well in the few scenes that actually ask of her as an actress. I just wish the movie had been more worthy of her. Abhishek Bachchan also throws in a few good punches, the last scene salvaged somewhat by a simmering turn which pleasantly reminds you of his father.<br /><br />Only recommended if you can sit through humongous piles of dogcrap for the return of a few grains of good moments courtesy the lead actors.",0
"That's what I kept asking myself while watching this film. I mean the amount of nudity and sex was one thing but another part of the movie which gave its genre to the adult industry was its lack of storyline. Really I just wanted to get up and leave during the whole movie, but I persisted. I persisted in the hope that maybe the storyline would get better, that there might be a good twist at the end. However I couldn't have been more wrong. In the end I persisted because I figured I could write a bad review for it if anything after watching it. <br /><br />I mean don't get me wrong there is nothing wrong with beautiful, sexy and vibrant women, but when the director only shows that along with a shitty story thinking it's what the viewer wants to see, it insults us all. To think we are all so shallow to only want to see burlesque from rep ratable, big movie industry players is preposterous. My advice: hire a different movie.",0
"I watched this film version of R.D. Blackmore's classic novel as a substitute until the 2001 A&E version was released on video. And what a poor substitution it proved to be!!!!<br /><br />This version does not have the authentic, I-feel-like-I'm-there aspect of the A&E movie. The actors are, for the most part, wooden (with Sean Bean the exception) and the ""romance"" seems forced and contrived. In fact, there is no kissing until the end of the movie!!!! The triangle between John Ridd, Lorna Doone (or Lady Lorna Dugal, whichever you prefer)and the evil Carver Doone isn't mentioned or expanded upon. We don't get much insight into Carver here, or as to why he has some (if any) romantic feelings for Lorna. This movie cuts out many of the key and interesting characters of the novel, such as Counsellor Doone, and John's sharp-tongued youngest sister Lizzie which were crucial to the plot. The screenplay itself is lacking in conviction. The political intrigue also doesn't figure in the script. The way Lorna came into being with the Doones isn't true to the original story. Now, don't get me wrong, Clive Owen is a handsome and talented actor (watch Gosford Park and King Arthur for confirmation) but he comes across as bland and stoic throughout, and long hair (it may have been a bad wig) just doesn't suit him!!!! Polly Walker is a lovely and accomplished actress (see Enchanted April and Patriot Games, in which she also costarred with Sean Bean), but she appears colorless and lackluster. She has a cold sore on her lip that make-up can't hide, and the costumes don't seem authentic. The late Robert Stephens does a respectable turn as Sir Ensor Doone, although he only refers to Lorna as his favorite rather than his granddaughter, which she was reputed to be in the book. Also, it seems to me that Owen and Walker are too old for their roles (maybe it's the make-up) and the scenery is brown, cold, gray and barren, without so much of a hint of a sunny sky. I understand that it is set in Southwest England, but it is green there and they do get their sunshine!!! The portrayal of Tom Faggus' character and his ""death"", which doesn't happen in the novel, depresses the film even more. The one positive note is Sean Bean's performance as Carver. Although it doesn't even come close to matching Aidan Gillen's portrayal in the A&E movie, Bean does make one mean villain. In short, watch this only if you've got a few hours to kill, but don't expect anything exciting or for it to be true to the novel. See any other version ( but I highly recommend A&E's film) over this tired adaptation.",0
"""Let's Bowl"" started out on local television in the Twin Cities. It came on late at night, something you'd stumble across while channel surfing after your 7th bottle of Hamm's.<br /><br />Even the ads were locally produced, featuring Wally outside Grumpy's Bar, holding a microphone and stammering nervously -- ""Ahh...over to you, Steve Sedahl."" Not sure why, but that one always made me laugh.<br /><br />There was a bowling contest featured under the guise of settling a dispute between two bowlers, but the game was secondary to the commentary and clips. Sedahl played it straight, counter-balanced by Rich Kronfeld's bizarre and hilarious ""Wally Hotvedt."" Highlights included segments like ""How to Properly Dispose of an Old Bowling Ball"" (chuck them into a lake) and ""Tips on Dating,"" where the duo ""date"" a couple of hookers and Wally ends with the bitter complaint, ""I could have done that myself!"" <br /><br />Another segment -- what the duo did on their days off -- featured Steve in beer can strewn hovel, pigging out from the fridge while Wally struggled to climb the cliffs at Taylor's Falls, dressed in his tight pale blue blazer and over-sized headphones. Hilarious! <br /><br />Wally's awestruck comments about ""league bowlers,"" and his struggle to apply the correct euphemism to various splits were also highlights.<br /><br />""Let's Bowl"" was picked up by Comedy Central and had some good moments, but the network never really knew what to do with it, running it during prime time and emphasizing the bowling ""competition,"" which was never the point of the show. The constant commercials interrupted the flow and the side characters (Ernie, the Pig, Butch, etc.) were more distractions than anything else. The whole thing seemed rushed and kind of forced. Even Jon Stewart dissed Let's Bowl on the Daily Show -- (not enough lame, snide jokes?) -- an ignominious treatment for a show that deserved far better.<br /><br />How often does a ""Let's Bowl"" come along in the world of modern television, a locally flavored mix of comedic genius and total crap? The networks have the ""total crap"" part down cold, but it's a sad thing to watch them kill such a dark, strange, funny little gem like ""Let's Bowl."" <br /><br />Here's hoping they'll put it out on DVD.",1
"This is a film that makes you say 2 things... 1) I can do much better than this( acting,writing and directing) 2) this is so bad I must leave a review and warn others...<br /><br />Looks as if it was shot with my flip video. I have too believe my friend who told me to watch this has a vendetta against me. I have noticed that there are some positive posts for this home video; Must have been left by crew members or people with something to do with this film. One of the worst 3 movies I have ever seen. hopefully the writers and director leave the business. not even talented enough to do commercials!!!!!",0
"One of Disney's best films that I can enjoy watching often. you may easily guess the outcome, but who cares? its just plain fun escape for 1 hour forty-two minutes. and after all wasn't movies meant to get away from reality for just a short time anyway? The cast sparkles with delight. -magictrain",1
"I often wonder why this series was slammed so much. I thought it was brilliant and also very cleverly written and performed. I think in time to come it will be seen in the light it deserves, that is if they ever issue it. Many up and coming young comedy actors appeared in this and all went on to greater things. Maybe this fact will make people aware of its value and it will have to be issued. Sally Phillips, Simon Pegg, Peter Serafinowicz and not least Julian Rhind-Tutt of the hugely successful Green Wing. The writers Graham Linehan and Arthur Matthews are two of the finest comedy writers of the modern age. Anyone that can produce comedy like Father Ted couldn't be capable of writing something not worthy of publication. If it is ever issued I will certainly buy it.",1
"When Northfork debuted at the Cannes Film Festival, many people didn't like it because they felt it was boring and too slow. While I agree that it was slow (one of the slowest movies of the year), in no way was it boring. As Roger Ebert said, `there has never been a movie like Northfork.' I usually don't agree with Ebert, but for once he speaks the truth. Although John Sayles' Sunshine State may have some of the same immediate themes, nothing that I have ever seen or known of can even compare to the striking originality of the Polish Brothers' Northfork.<br /><br />Northfork is a perfect example of how many times it's better to trek an extra few minutes to go to an art-house film instead of the latest Jack Black movie. The plot isn't some hackneyed, cookie-cutter plot; it's just so strikingly original. A small town in Montana named Northfork has a dam nearby that is about to be taken down. Therefore, the entire town must be evacuated. Some people, however, just don't want to leave. In a side plot, a young orphan (Duel Farnes) is very sick and bedridden; he's being taken care of by Father Harlan (Nick Nolte). The boy imagines himself as a fallen angel, so to speak, who help him out through his time of sickness.<br /><br />Although much of the movie is straightforward, some of it could give David Lynch a run for his money. There's odd weather patterns, a weird, wooden, huge dog thing, and symbolism that would make Fellini proud. It's not as overall confusing as a Lynch film, but it's still quite odd. That's what makes Northfork so great: it's so out of the ordinary and yet so simple and plausible.<br /><br />Northfork has a magical feel to it: it's almost like you're watching something you're not quite sure what it is but you feel entranced by it. As I said earlier, I agreed with Ebert on how this movie is unlike any other. However, I disagree when he says that it is `not entertaining'. He goes on to say it's just `enthralling.' Perhaps he just thought he should give it good reviews because everyone else is, but in lieu of how slow it was, I still thought it was very entertaining, something many dramas now can't do.<br /><br />Northfork may not be the quickest movie or the most popular movie, but if you can get to and through it, you'll be extremely surprised, as I was.<br /><br />My rating: 8/10<br /><br />Rated PG-13 for brief sexuality.",1
"I was VERY disappointed with this film. I expected more of a Thelma and Louise female-buddy crime movie. Instead, the women prison escapees in this flick, had no sense of loyalty to one another. They were an extremely vulgar pack of hyenas, who beat each other up, double-crossed each other, and even committed lesbian rape against other women in the film.<br /><br />Instead of being shrewed thieves, who stuck together to plan their escape and find the hidden stash of money, the women escapees were too selfish and vicious, to trust each other for long. These women weren't liberated in a positive sense. They just ended up being a bunch of loose-cannons, incapable of respect for themselves, or each other. If you like 70s female crime caper films, skip this bomb, and see The Great Texas Dynamite Chase, which stars Claudia Jennings and Jocelyn Jones.",0
"There are so many ""Hollywood"" movies made now that are not only torture to watch, but also have no bearing on anyone's life, whatsoever. Granted, movies don't always have to have deep meaning, but it's nice to know that there are still film-makers out there who care about telling ""human"" stories. I won't give away the premise of this brilliant film, however, the screenplay is surely one of the more complex and memorable ones I have ever seen in my life, and I'm a 32-year-old film buff too! Bug ranks top ten on my list of favorites, which includes: On the Waterfront, Sunset Boulevard, and Black Narcissus, to name just a few. This ""moving"" movie should become one of your favorites also- that is, if you have a heart!",1
"The movie was not a waste except for some boring scenes in between.But the women cast gave a pretty good show than the males who were laughable. <br /><br />But Krista Allen really rocked in the movie .Her voice was so seducing and sexy.The scenes in the bed involving Krista should have shortened but she made it so watchable and sexier than any one could do.Krista really is one of the best in such roles.She also enacted quiet well as the baddie in the last 5 minutes,which is the interesting part of the movie.<br /><br />Burt Reynolds was not that good and this was not his best as an action star.He could have chosen a better script than this.Ireally think he did for money.",0
"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning <br /><br />This second instalment of the Che films moves the story forward to the late 60s, where the man has now moved his resistance fighters into the hills of South America, surviving without enough food and water and with tensions mounting between the group. Everything comes to a head when he crosses the border into Bolivia and the government forces step up their campaign to bring him down.<br /><br />Without the flitting between time and places of the last film, Soderbergh's second instalment focuses solely on the action in the hills, and manages to be an even duller experience. And more pretentiously, the score has been drowned out, giving the second instalment more of an unwelcome air of artsieness that proves just as alienating. There's just an unshakeable air of boredom to the film that never lets up. You can't fault Soderbergh's ambition or Del Toro's drive in the lead role, it's just a shame that somewhere in the production things managed to take such a disappointing turn. **",0
