text,label
"I was very skeptical about sacrificing my precious time to watch this film. I didn't enjoy the first one at all, and the last Jean Claude Van Damme film I liked was Blood Sports! After managing to sit through it all? Avoid, avoid, avoid!!",0
"For such films like `Anchors Aweigh', few have been bestowed with as many Academy Award accolades in a warm up for happy hour. Either 1945 was a beleaguered year for good film or they were still suffering advance shock by Billy Wilder's `The Lost Weekend' that they wrote anything starting with A on the ballot for best picture to please the still musical picture faithful public. Since Gene Kelly was nominated for this performance instead of his role in `Singin' in the Rain', then there had to be something wrong with the behind the scenes rigging systems at MGM. Of course, the studio is on its best behaviour during this much lauded tour of the great studios and of Hollywood itself, handy for those stuck on the other side of the world.<br /><br />Yet a sailor suit musical with the brilliant talents of Gene and Frank Sinatra is certainly an enjoyable farce, despite the need for more people to yawn at the previews for the musical so today's audiences wouldn't be slapped with an unnecessary runtime. There have been many longer pieces before and since, but in this case all of the charming Kathryn Grayson's scenes could have been eliminated. Until the viewing of `Kiss Me Kate' it may have been necessary non-opera enthusiasts to watch any of her films with remote control in hand. <br /><br />If there was a need to practice picking up women for 1949's `On the Town', then perhaps the shore leave lucky sailors did not have to promise an audition with Jose Iturbi and strike up the piano for a whole hearted `Susie' rendition. Few are lucky to get a screen test at the golden studios of MGM. Then few are even luckier to be attended to. There are no regrets to be had about the successful screen tests of Susan Abbot or Kathryn Grayson, but it makes the continual non-opera enthusiast hope for the eventual pink slip to be handed out to both. <br /><br />But for all, the star talents are good shape and an above average score thrown in with a slight, but fun great navy story intertwined with young ambitious navy boys good for late bursts of wartime morale, makes `Anchors' at least doesn't question picking the wrong MGM film. The direction holds up as the cast carries the story in lovely colour cinematography. Whenever anyone bursts into music or song, the film makes for a joyous occasion.<br /><br />The natural highlight of the film is Gene Kelly's cartoon adventures in a fantasyland, climaxing in a brilliant dance with Jerry the mouse. This is a well-deserved masterpiece number of Kelly's career, and it's nice to know he thought of it before Fred Astaire started taking to dancing on walls and ceilings.<br /><br />It's not exactly sitting down to a triple flavour, rainbow sprinkled, chocolate wafer, cream and cherry and banana split sundae, but it is a square solid lump of sugar that somehow eventually melts in your mouth and despite the guilt, is still a pleasant feeling.<br /><br />Rating: 7/10",1
"Personally, I think Sayonara was the greatest movie he ever made. It touched every emotion from anger to romance to complete tragedy. And Brando should have won for best actor. Anyway, the movie is awesome, the man is attractive to BOTH MEN AND WOMEN and now you have no reason not to see it! Do so, and fall in love.",1
"This lasted several years despite the late hour it was on.<br /><br />Like a lot of 80's crime dramas, it looked cold. Both physically and figuratively. This isn't a bad thing though. And the (obviously) low budget actually worked in it's favor. Gritty during a time when 'slick' was in.<br /><br />Allan Royal's wraparound segments as the news writer gave it a slight edge.<br /><br />The only actors I remembered were Scott Nylands (Earthquake) and Tony Rosato (SCTV). The cast of barely knowns was a good thing because one could see the group as a whole and not as a bunch of people supporting a 'star.' And yes, that's a young Clark Johnson (Homicide) in a recurring spot.<br /><br />I hope a DVD release is in the future. Someone out there wanna get on that?",1
"I must have seen this movie about four or five times already, and it gets better with each viewing. Suffice it to say: This is the best film I've ever seen. And I think I've seen a lot.<br /><br />But I've always wondered why this film got so shunned in some reviews or ratings. For example, take the IMDb Top 250. Why does it rank only at #216 (as of today)? Surely, the answer's not in the film itself (because that is nothing but flawless), but in its reception. The film caused controversy in its portrayal of compassion for a convicted murderer and its anti-death penalty attitude. And so, obviously, the more conservative-minded user probably didn't like the film (as you can see from some of the other comments). So DEAD MAN WALKING gets a ranking that's nothing but ridiculous in relation to its quality. Those people didn't understand what the film wanted to say, and maybe they didn't WANT to understand, being pro death penalty. So now I get it: It's all political. You're pro death penalty- you don't like (and therefore don't want to hear) what the film has to say.<br /><br />I'm truly sorry there are still so many people out there who simply tune out when a new perspective questions their beliefs.<br /><br />Mr. Robbins, your movie's issue split people's opinions. Some reconsidered their point-of-view, some simply didn't listen, but you made a very important point. Your movie will probably never show up on any ""TOP 100 MOVIES OF ALL TIME""-list, but it'll be remembered, long after films like Braveheart or Babe or Apollo 13 (all of which were unjustly preferred over your film at the Oscars 1996) are forgotten. Congratulations, Mr. Robbins, and thank you for this important piece of filmmaking.",1
"Where to start ?! . . . I feel ... violated! Thats right, violated! I just spent 1.5hrs of my life, 1.5hrs that I could have spent doing something more useful, like watching paint dry, on this so called horror flick.<br /><br />Its not scary, its not funny, its not dramatic, its no action, its nothing...<br /><br />Its predictable, its boring, its tragic...<br /><br />I might come of a bit harsh here, but watch this movie and you will feel the same way ... or ... no, don't watch it...unless you want to feel violated also.",0
"The wonderfully urbane Ronald Coleman is show-cased here as in few other of his films. He is literally in every scene and this comical movie remains fresh because of him, not in spite of him. He is handsome, witty and very clever here as he remains a step ahead of his wandering, lovely wife--played perfectly by Anna Lee. The movie is based on a french play and brings all the best qualities of that farce. Most of the supporting cast is well known, at least by face if not name...and are absolutely perfect for this very funny film. The fantastic Mr. Coleman is a combination of Sean Connery and Clark Gable as he stays a step ahead of the other characters. His multi-talents can be further appreciated in the classic ""Lost Horizon"" which every film buff must see.",1
"Very good political thriller regarding the aftermath of terrorism and the using of political torture to obtain one's objectives in flushing out the terrorists.<br /><br />The story is interwoven where two families are adversely affected by the terrorist events.<br /><br />This is one of Meryl Streep's best roles in years. She plays a cold, calculating, cunning director of the CIA who allows these things to go on. She is out of the George Bush-Dick Cheney school of handling the war on terrorism. Had her part been expanded, Miss Streep certainly would have been up for an award at Oscar time.<br /><br />Jake Gyllenhaal is our hero. A CIA agent who really can't take what's going on.<br /><br />We have a terrorist who actually has a heart and it costs him his life in this well directed, finely paced film.<br /><br />Alan Arkin appears briefly in the part of a conniving senator. Mr. Arkin seems to get better with age.",1
"This movie was an impressive one. My first experience with a foreign film, it was neither too long, nor too complex. I myself enjoyed the subtitles; and the plot was surprisingly fresh. The story of an adult son visiting his elderly father and retarded brother after a long separation appeared cliched at first, but it proved to be very touching and realistic. There was also some subtle humor so as not to depress or bore the audience.",1
"While this movie won't go down in the annals of great cinema, it is a fun way to spend an hour and a half with the family. The film is finally being released in video where it should have debuted in the first place.<br /><br />The film is about an eclectic group of friends who gather for dinners which they have named, ""The Hungry Bachelors Club"". Jorja Fox plays a woman who serves as a surrogate in order to get a down payment for the restaurant that she wants to open. Bill Nunn plays a Cadillac-loving mystery man who becomes her lover. Fox gives an understated and touching performance and Nunn is reliably talented as always. Micheal des Barres is a hoot as an over the top attorney. The ensemble casts - made up of familiar faces - works nicely together to bring this wacky group of characters to life. This is a good rental and one of the few you can watch with the whole family.",1
"What's the point of this film? It's totally forgettable. Unless you have a serious bunny fetish, look elsewhere. So the bunnies had a merit/demerit list. No chewing gum in front of the customers. Are we supposed to find that interesting?",0
"I very well remember the bad press this film got because of the producers' court order against Clayton Moore using the name ""Lone Ranger"" or donning his black mask at personal appearances. Quite apart from any consideration of the film's quality, this was the absolute height of nearsighted arrogance and stupidity on the part of the producers and their attorneys. And I suspect that the lesson was well-learned after this film tanked, which was widely perceived as some sort of karma for the jerks responsible for the court order against Moore.<br /><br />In more recent times it has become the custom, when reviving a legendary film or TV project, to invite the original star or stars for cameo appearances, and rightly so. Show some respect, you idiots! And even if they turn up their noses at the prospect, which has happened, at least the offer was made. This is proof positive that film producers, studio executives, and entertainment attorneys are not quite too stupid and arrogant to be taught by example.",0
"Three Stooges - Have Rocket, Will Travel - 1959 This was the first feature length film to star the Stooges and it is pretty bad. It makes THE THREE STOOGES GO AROUND THE WORLD IN A DAZE (from 1963) look like a masterpiece.<br /><br />The Stooges are janitors at a rocket place. They climb into a rocket and it goes to Venus. They meet some stuff there including a talking unicorn they call ""Uni"" which they bring back to Earth with them. ""Uni"" speaks like an average, pleasant person - 'Oh, hello. How are you? Lovely planet here. Hope you like it.' Hilarious.<br /><br />Very few gags and so many of the scenes just go on and on and on.<br /><br />The Stooges arrive back from space and the film is over as far as the story goes, but no one told that to the film makers for the picture continues for another 10 minutes or so at a party where nothing much happens. The Stooges leave the party and then the film is almost over.<br /><br />High point of the film - the end where the Stooges sing a dapper little song about their journey. The Larry and Curly Joe hit Moe in the face with two pies. Brutal.<br /><br />Another writer mentioned the fine musical score. Huh? The only music I even noticed were two classic tunes - I'LL TAKE ROMANCE and THERE GOES THAT SONG AGAIN, both of which are played at the party. And *that* really is the high point of the picture - music from old Columbia films.<br /><br />The tall sexy blonde was nice.<br /><br />Awful - a brand new VHS video from the 99 Cents Only store.",0
"I agree with all the comments posted so far: This movie was a waste of time and energy, for viewers as well as those who made it. Terrible CGI, awful script, stupid plot and hey, the setting is Alabama but it looks like California. But the worst thing has got to be the Native American angle on this, which pulls in every stereotype you can think of, from the chief surrounded by smoke, the angry warrior, people speaking without using contractions (""Do not do this thing!""), Native American pipes playing in thin air, etc. It just shows such a lack of respect and understanding that I was tearing out my hair. A Native American with any ounce of self-respect would have tossed their TV out the window at this trash. So in closing, I'd say this movie is pretty much an offense to everyone.",0
"I love a cute heartfelt movie with a happy ending. This movie could be considered a drama, bout two characters realizing true love, but the story's so touching and so sweet that in my mind its a romance. Granted, the acting is not so great (thats y i didn't give it a 10) but they do the job, and they don't overact (thank god) plus they're cute, but the story's powerful and just plain adorable (some of u pansies will choke up)!!!!!! its a great watch for a love story, but if ur homophobic, STAY AWAY! for everyone else, i loved the movie, its soo sweet! i felt its a brokeback on a smaller scale...but with a happy ending....so enjoy!!",1
"I'm sorry, but I cannot understand what people were smoking when they wrote how great they thought ""Ethan Mao"" was. I have seen better acting, character and plot development in pornos! WARNING: I am going to give away a key element to the ""plot"". After holding his family hostage overnight, Ethan lets his vile, evil, hated step-mom go to the bank - ALONE!!! - to retrieve the piece of his late mom's jewellery which he so desperately wants. Guess what? She calls the cops! Wow ... what a twist! I couldn't see that coming at all.<br /><br />The only good thing about this movie was that it was less than 90 minutes.<br /><br />Pure, unadulterated rubbish!",0
"Imagine the worst thing that could ever possibly be conceived by human intellect. Now imagine something infinitely darker - I mean, worse, than that. Then multiply that by the quantity of the suckiness possessed by the Star Wars Holiday Special. This movie is by far worse than that.<br /><br />""Dracula 3000: Infinite Darkness"", starring such illustrious and reputable actors such as Coolio and Langley Kirkwood (as the film's ""horrifying antagonist"", Count ORLOCK) is equatable to eating one's own feces exclusively for one's entire life, condensed into approximately one hour and twenty minutes. To be frank, there is no way to approach a review of this cinematic tragedy - riddled with Communist propaganda, promotion of drug use, futuristic anachronisms, and quite possibly the worst special effects since the (original) ""War of the Worlds"".<br /><br />The hammer and the sickle of the Soviet Union can be seen proudly displayed throughout the dingy sets they dare call a spaceship. Lenin can be observed on several posters throughout the ""film"". And of course, religion has been abolished for two centuries by then. So they don't know who this ""God"" is, even though they have no reservations about using His name in vain. But of course, in the Socialist Republic of space (presided over by interstellar President Baker), death-stick like drugs are legalized and quite common. Yet handicap mobility seems even worse off than it is today (they don't even have a wheelchair ramp).<br /><br />Racial tension still festers throughout the galaxy in quite a familiar/predictable fashion. We receive great commentary on ethnic division through lines such as ""is Dracula a brotha?"", ""us brothas gotta stick together"", and ""once you go black, you don't go back."" Speaking of the token black characters, one is played by Coolio. Playing a stereotypical stoner, Coolio becomes possibly the most annoying and ridiculous vampire ever. Oh wait, SECOND most ridiculous vampire ever. That prized title goes to our friend COUNT ORLOCK, from PLANET TRANSYLVANIA, in the CARPATHIAN SYSTEM. These two make quite a pair, between Coolio's attempts to cripple a paraplegic, strange attempts at making high-pitched animal noises, a hairstyle 1004 years old, and GIGANTIC stretches of completely worthless dialogue; and Count Orlock's twenty dollar generic Halloween-style vampire costume, exploding coffins, or confusingly inane back story.<br /><br />One wonders if they did not simply give Coolio the opportunity to get ""as high as a kite in space without gravity"", let him interact with the other ""actors"", and just went from there.<br /><br />Count Orlock's motivations are also somewhat in question. Does he want ""infinite darkness"", as the film's subtitle would have you believe? Does he want to eat the crew? Or does he want *Coolio* to ""kill them all""? Or does he desire to give handicapped people a chance in such an inhospitably future? It doesn't really matter, because none of this film's plot makes sense anyways.<br /><br />The highlight of this movie has to be it's ending. More for the fact that it means the movie is over than by any merit of the abrupt trainwreck of a climax they phone in before the credits. Instead of facing Count Orlock off in some sort of duel (the closest we get is a shot of Orlock flailing around at breakneck speeds in front of our protagonist, who dies shortly afterwards), our heroes beat him by cutting off his arm in an ordinary door. Orlock then proceeds to collapse, screeching in pain at a totally mundane yet understandably painful injury. This is by far the most fun you'll get from this movie. Watching a vampire's contorted face as he cries in pain will have you on the edge of your seat - with laughter. Almost worth the four bucks for that alone. Of course, right after that we're treated with one of the film's worst one-liners, the mandatory allusion to sex, and perhaps the most ABRUPT EXCUSE FOR AN ENDING *EVER*. They're driving into the sun, and their ship literally just blows up before they even come remotely close to impact. I think they just outdid the Wachowski bros. for the worst finale ever.<br /><br />I can only sleep at night because we know that a sequel is impossible. Secure in this fact, we can safely say that this is the WORST MOVIE EVER CREATED, and one which will never be exceeded in low quality, lower budget, and lower-est acting talent.",0
"This movie is directed by Renny Harlin the finnish miracle. Stallone is Gabe Walker. Cat and Mouse on the mountains with ruthless terrorists. Renny Harlin knows how to direct actionmovie. Stallone needed this role to get back on track. Snowy mountain is very good place for action movie and who is better to direct movie where is snow, ice, cold and bad weather than finnish man. Action is good! Music in the film is spectacular. The bad guy is John Litghow, other stars Micheal Rooker ( The portrait of serialkiller), Janine Turner ( Strong Medicine). The is placed in beautiful place and it is very exciting movie. Overall good movie ****/*****<br /><br />Remember Extreme ääliöt: special collectors edition, with good extras. Comig soon in Finland straight to video.",1
"this movie is simply amazing.. unfortunately in Portugal not even a shadow of him... and i agree with a former opinion, only FF fans will really give the movie the real credit... but for the rest.. i dare you to watch it. the story is great, and i thought that the game has ended the story, but the screenwriters have given us a great story to the god of all r.p.g.'s ... the ost, as usual, it came from heaven ;) ehehe but the little details that they gave us ( us fans of the game) are beautiful .. like the ring tone is the Battle winning song of the game, and even some moves are quite familiar just watch it it's a great movie great story, great animation... just a 10/10",1
"This is one of those movies that is so bad it is awesome!!! It has everything an early eighties movie needs: Flared pants, Big Moustaches, Chicks with Farrah Hair, and most importantly, NINJAS!!!! I have a few choice moments to recant for you. Cole's army buddy has a strange monkey-like face and always seems to speak without moving his jaw. He gets his ass handed to him about every other scene by the thugs wanting his land so he gets drunk through the entire film. At one point his farm workers finally return after being run off by the gangster guy's hired goons and Frank, I think his name is Frank, is so moved he shouts to the whole group ""Lets Have A Cock Fight!!"" and they all gleefully move to the cock fighting area of the farm to begin the festivities. This is funny on every level possible. Whether you take it dirty or literally it still warms my heart. Another funny thing is Sho Kosugi's little grunts and over animated ninja style movements. I remember this dude from when I was a kid and he used to say he was the world's only real ninja (he had ads in martial arts magazines) if I remember correctly. My friends and I were a little ninja crazy during the time this movie came out and I can recall seeing it in the local theater many times. I was wondering as I watched this on Starz last night why every sleazy American gangster type always has a stronghold in the Phillipines and wears a white Steve Martin suit. As a matter of fact this guy goes way beyond that in requiring all of his thugs to wear white Steve Martin suits. There is a scene where it looks like 20 Steve Martin impersonators are attacking a 1970's Sears underwear model (Cole). As we wind up for the final battle Cole very clumsily breaks into the bad guy's headquarters and is immediately spotted by a secretary who in turn alerts a guard who fires off a round from his pump action shotgun not 30 feet from the bad guys and no one seems to notice or care. Cole, Wearing a completely white ninja outfit, proceeds to sneakily ascend a staircase then does a flip right into the area where all the bad guys are. The second in charge tells him he didn't need to kill everybody as they were expecting him, then gives him a ride to the bad guys huge Cock Fighting arena. Don't ask me why Cock Fighting is a huge part of this movie but it is. When they arrive Cole is still wearing his ninja mask even though everyone involved knows what he looks like without it. The final battle is approaching as Cole has killed everybody and now Sho, as I like to call him, reveals himself to have kidnapped Cole's lady aka Frank's wife, and they meet in the snazziest cockfighting arena you ever saw. Sho then, very politely I might add, releases said lady and the battle is about to start. They do their bowing and start circling each other, both masked by the way. When they join in battle it appears Cole becomes someone else intermittently ala ""Finishing The Game"" a funny spoof on completing Bruce Lee's ""Game of Death"". Cole eventually comes out on top, Kills Sho, who dies with honor by being decapitated and all is well. Next we see Cole, after ruining everyone's life is about to split town again but not before foreshadowing the brutal death of a fat guy with a hook hand and then he inexplicably winks at the camera, freeze frame, credits, done.",0
"Why is it that Canada can turn out decent to good movies in every genre, other then action? I caught Dragon Hunt on TV the other day and it was like a train wreck. I just could not change the channel, it's sheer stupidity sapped my willpower. Its pretty telling that the cast IMDb ""credits"" with this monstrosity apparently never worked again.<br /><br />Bad acting, bad writing, bad narration, bad music, bad hair, bad cinematography. It just goes on and on. The movie really has nothing to recommend it. If you're looking for bad action films to enjoy by laughing out, there are a tonne of other films that won't require you to scorch out your retinas afterwards.<br /><br />I hope this film didn't get money from the government for financing, otherwise I'm never paying taxes again.",0
"This was a modest attempt at a film, though it appeared more like a TV pilot extended.<br /><br />Some may find this unfair, but it looks like someone saw ""The Brothers"" and ""Save the Last Dance"", and thought ""Hey, I could do that too."" Well, not quite.<br /><br />While I personally found the movie predictable, somewhat poorly acted, and contrived (watch for the cookies), Carl Payne shows that he can carry off a lead role, and should be back on television. The leading lady (can't remember her name, sorry) was plausible too, but you keep thinking of Julia Stiles (she was the one in ""Save the Last Dance"", right?) because this one was really stuck in ""white girl"" mode.",0
"This is a bottom of the barrel type of B-film from one of the poverty row studios, Monogram, in the mid-'40s, the kind that filled out a double bill.<br /><br />Only reason I watched was to see what JACKIE MORAN was like in a leading role as a page boy at a radio station who attempts to solve a murder. He played Phil Meade in GONE WITH THE WIND only two years earlier and this was one of his last teen-aged roles. He's no Mickey Rooney.<br /><br />The script is as hapless as the production values and is full of cliché ridden situations with a cast of uniformly untalented individuals. WANDA McKAY is the switchboard girl who is ""discovered"" by a radio producer and SIDNEY MILLER is the nerdy friend of the hero who's afraid of his own shadow.<br /><br />Mercifully, it's over in an hour when the murder is solved after a round-up of all the suspects. Terribly overacted, the only quiet performance of any interest is given by JON GILBREATH as Tex, the cowboy, but he bites the dust after too brief an appearance.<br /><br />There are several songs, but all of them are forgettable, as are the lame jokes and dialog.",0
"I saw this movie last night and thought it was decent. It has it's moments I guess you would say. Some of the scenes with the special ops forces were cool, and some of the location shots were very authentic. I won't be putting this movie in my DVD collection but it is fair enough to recommend for renting. I guess nothing set the movie at another level compared to others of the same genre. The action is good, the acting is decent, the women are extremely seductive and exotic in my opinion, and the story is pretty interesting. 7 out of ten",1
"Imagine the worst skits from Saturday Night Live and Mad TV in one 90 minute movie. Now, imagine that all the humor in those bad skits is removed and replaced with stupidity. Now imagine something 50 times worse.<br /><br />Got that?<br /><br />OK, now go see The Underground Comedy Movie. That vision you just had will seem like the funniest thing ever. UCM is the single worst movie I've ever seen. There were a few cheap laughs...very few. But it was lame. Even if the intent of the movie was to be lame, it was too lame to be funny.<br /><br />The only reason I'm not angry for wasting my time watching this was someone else I know bought it. He wasted his money. Vince Offer hasn't written or directed anything else and it's no surprise why.",0
"I did enjoy watching Squire Trelane jerk around the crew in this episode, though after a while the whole thing just seemed a little too long. Sure, the histrionics were kind of funny for a while, and the ending was a pretty good way to wrap the whole thing together. I think the problem was that I enjoyed seeing Trelane when he was full of bravado and fun, the fun seemed to vanish when Trelane became vindictive and nasty. Talk about a mood killer--going from the obnoxious but affable host to the guy sentencing Kirk to death! But, despite this, the episode was enjoyable and worth my time. For die-hard Trekkies, this is a must-see, for others it's just a pretty run of the mill one.",1
"Highly memorable, intelligent and suspenseful movie from one of French movies' true geniuses, the formidably able Henri Verneuil. The plot is an exact parallel of the JFK assassination, and takes place in a non-descript, fictional country. The film, visually as well as plot-wise, is razor-sharp. Shot with meticulous precision, it follows Henry Volnay, the Procuror who takes on himself to unravel the coup. In many ways, it's a very disturbing movie, not the least for the cold and analytical precision of its comment on a so-called modern state's inner workings. The atmosphere and characters are all utterly believable, and Verneuil left nothing to chance in its tight plotting. On another level, this relatively little-known movie just had a 15 years head-start on Oliver Stone, who was acclaimed for the ""JFK"" movie, a inferior film in many areas, the least of which not being credibility...<br /><br />It's a masterpiece, any cinema lover should see it, preferably in its original French version with subs.",1
"A remarkable example of cinematic alchemy at work, with a trite'n'turgid lump of lead script (penned by numbingly mediocre Hollywood hack nonpareil Jole Schumacher, no less) being magically converted into a choice chunk of exquisitely gleaming 24-carat musical drama gold thanks to brisk direction, fresh, engaging performances, spot-on production values, a flavorsome recreation of 50's era New York, an infectiously effervescent roll-with-the-punches tone, and a truly wondrous rhythm and blues score by the great Curtis Mayfield.<br /><br />The story, loosely based on the real life exploits of the Supremes, prosaically documents the arduous rags-to-riches climb of three bright-eyed, impoverished black teenage girl singers who desperately yearn to escape their ratty, unrewarding ghetto plight and make it big in the razzle-dazzle world of commercial R&B music. All the obvious pratfalls of instant wealth and success -- egos run destructively amok, drugs, corruption, fighting to retain your integrity, and so on -- are predictably paraded forth, but luckily the uniformly excellent work evident in the film's other departments almost completely cancels out Schumacher's flat, uninspired plotting. The first-rate acting helps out a lot. Irene Cara, Lonette McKee, and Dwan Smith are sensationally sexy, vibrant and appealing leads -- and great singers to boot. Comparably fine performances are also turned in by a charmingly boyish pre-""Miami Vice"" Philip Michael Thomas as the group's patient, gentlemanly manager, Dorian Harewood as McKee's venal, aggressively amorous hound dog boyfriend, and perennial blaxploitation baddie Tony (""Hell Up in Harlem,"" ""Bucktown"") King as a dangerously seductive, smooth operating, stone cold nasty gangster. The tone dips and dovetails from funny and poignant to melancholy and blithesome without ever skipping a beat, deftly evolving into a glowing, uplifting ode to the human spirit's extraordinary ability to effectively surmount extremely difficult and intimidating odds.<br /><br />Veteran editor Sam O'Stern acquits himself superbly in his directorial debut. Bruce Surtees' luminescent cinematography and Gordon Scott's expert editing are both flawless. O'Stern's firm grasp of period atmosphere, keen eye for tiny, but telling little details, and unerring sense of busy, unbroken pace are just as impressive. No fooling about Curtis Mayfield's impeccable soundtrack contributions, either. ""Jump,"" ""What Can I Do With This Feeling,"" ""Givin' Up,"" ""Take My Hand Precious Lord,"" ""Lovin' You Baby,"" and ""Look Into Your Heart"" are all terrifically tuneful, soulful, almost unbelievably fantastic songs, with the sweetly sultry love jones number ""Something He Can Feel,"" which was later covered by both Aretha Franklin and En Vogue, clearly copping top musical honors as the best-ever song in the entire movie. The net result of all these above cited outstanding attributes persuasively illustrates that sometimes it's not the screenplay so much as what's done with said script which in turn determines a film's overall sterling quality.",1
"I ended up watching The Tenants with my close friends who rented the movie solely based on Snoop Dogg's appearance (a passionate fetish of theirs) on the cover. Understandably, I did not expect much. I thought the movie would include the typical array of Snoop Dogg related behavior and imagery often seen in cliché rap videos. However, my generalization was for the most part wrong. Unfortunately, this didn't make the movie any better.<br /><br />Most would describe the movie as a dark serious drama, whereas I would describe it as a dark seriously drawn out boring drama flick. The film tells a story of two struggling writers (Dylan McDermott and Snoop Dogg) who are trying to create their own separate masterpieces. Their polar opposite lifestyles end up forming an unlikely but highly complex and neurotic friendship. This friendship moves throughout the entire movie like a wild roller-coaster - most of which is contributed by Snoop's character - reminiscent of someone with a severe case of split personality disorder. And although the movie is a drama, the acting - which has a morbid and serious tone - from Snoop and company was more comical than anything else.<br /><br />I wouldn't recommend this movie for those who are attention impaired because this one has a lot of dialogue and a lot more dialogue after that. There are some mediocre conflicts, but even they are mostly bogged down with more dialogue. The end, however, jumped at me with a sudden surprise. It was a little bit twisted, somewhat unexpected and a perfect way to wrap up a movie that needed to end. While watching the ending credits I couldn't help but picture the director thinking, ""Oh God, how the hell do I end this snoozer."" By the way, the director laid out carefully planted hints and subtleties leading to the climax - all of which are more visible than Waldo in a crowded street of midgets wearing nothing but black sweaters.",0
"Why did I vote 10/10 for this movie that is just completely off guts*? Quite simply because if you just let yourself find it funny, you can just laugh until you choke. Some people might find that it goes too far, it is certainly not for everyone, but whenever I'm down and just need something really really stupid to laugh at, chuck on Bottom or GHP and I can forget all of my troubles and be transported into a magical dark and weird world.<br /><br />*""completely off guts"" is an Australian expression, it has no literal translation.",1
"This movie is possibly one of the most creative works of horror ever. It has everything you could want... suspense, drama, comedy, confusing subplots, native americans, brain eating... If you're looking for the be-all, end-all of brainsucking movies, look no further. The story of a man, bent on revenge. And how better to get it? ""I know, I'll suck out their brains!"" With great sound effects, and impressive special effects, I can't recommend this movie enough.",1
"The only reason I saw this movie was for Jimmy Fallon, who I've had a crush on since 9th grade, which was his first year on SNL. I am a die-hard Yankees fan, and I didn't find the movie painful until the last 15 minutes, when they begin showing clips of the ALCS games. I had to cover my ears and make small noises so I wouldn't have to hear that which must not be heard, but otherwise it was completely bearable.<br /><br />I thought Jimmy played the role very well, because the character was supposed to be nervous and quirky, and he is a nervous and quirky guy. I know that it may not be a Academy Award-winning stretch, but the movie is just a light, fun, romantic comedy that is actually appropriate for both women and men to see.<br /><br />Jimmy and Drew worked well together, and they had much better chemistry on camera than other actors in the past. (Ed Burns and Angelina Jolie in that stupid movie? What?) I think Jimmy has a positive career ahead of him, and thank goodness, because Taxi could have killed it. I think Fever Pitch will help him out a lot. Everyone needs to stop being so critical of his acting ability because he is just starting out in movies. I imagine it must be difficult, and if you look at any of the other great actors of our time (Tom Hanks, Russell Crowe, etc) you'll see that they started off in some flops. Busom Buddies? Australian soap operas? Here's wishing Jimmy a successful career on screen. I never wanted him to leave SNL but what can you do?",1
"This is one of those movies you think that the makers would refuse to release it because it is so terrible. Obviously they were thinking that children are stupid and are excellent for absorbing endless ads and would think they are entertainment because it is slapstick funny. What is it with the talking car with buttons that say Wendy's, McDonalds, M&M's and Skittles? There was no talking car in the cartoon. (Dr.) Claw is supposed to be evil, not handsome and charming. Why is Rupert Everet 'Claw' anyway? Were the writers on drugs when they wrote these scenes? It looks like they were (badly) lampooning Robo Cop, with the turning a man into a crime fighting android thing. I tried to get my money back but there was a policy where if I watch more than 30 minutes of a movie, you don't get a refund. I'm sorry I watched more than 30 minutes of that pile of crap. After I was told the no-refund policy, I decided to watch the rest of the hideous garbage called Inspector Gadget.",0
"The Brain (or head) that Wouldn't Die is one of the more thoughtful low budget exploitation films of the early 1960s. It is very difficult to imagine how a script this repulsively sexist could have been written without the intention of self-parody. And the themes that are expressed repeatedly by the female lead, Ginny Leith - a detached head kept alive by machines, I-Vs and clamps - seem to confirm that the film was meant to simultaneously exploit and critique gender stereotypes. Shades of the under-rated Boxing Helena.<br /><br />The genderisms are plentiful, and about as irritating as an army of angry ants. The dialog is hyperbolic, over-dramatic and unbelievable, and the acting is merely OK (but not consistent). Why have I given this film a 4? Because some thought clearly went into it. I am really not sure what point the film was really trying to make, but it seems clear that it strives for an unusually edgy and raw sort of horror (without the blood and guts today's audiences expect).<br /><br />Another unique and interesting aspect of the Brain is that there really are not any heroes in this film, and none of the characters are particularly likable.<br /><br />All considered, this is a fairly painful and disturbing look at early 1960s American pop sexuality, from the viewpoint of a woman kept alive despite her missing body after what should have been a fatal car crash. Her lover is threatening to sew a fresh, high quality, body onto her and force her to continue living with him. She is understandably non-plussed by all of this and forced to befriend a creature who is almost as monstrous as her boyfriend. Oh, there are also some vague references to the 1950s/60s cliché about the evils of science run amok.<br /><br />Recommended for B sci fi buffs and graduate students in gender studies. O/w not recommended.",0
"I totally agree that the reenactments kill what could otherwise be a great show. I'll admit that I'd seen 1 or 2 episodes last season and was not clear at all that it was all reenacted. But when I caught one episode recently it suddenly jumped out at me BIG TIME and I lost interest immediately. Then I noticed the disclaimer at the start before an episode that followed. Has anyone followed the show closely enough to tell me, did they actually make the ""acting"" and reenacting parts more artificial on purpose, or did I just not notice before. I'm usually pretty good at sensing this stuff, but the recent episode was so obviously artificial I practically tripped over it. Now I have no interest whatsoever in watching and have given up entirely on it. It just doesn't have any real value if it's all scripted and acted. And at least lately, it seems VERY poorly scripted and acted. The comment above that says who cares if it's all reenactments, I do. Without visual truth, this is just a bunch of ""you know what happened, one time this guy"" heresay. It's info better read in a book.",0
